Model,Prompt,Tokens,TTFT (s),Avg Time/Token (s)
gemma3:4b,What's the difference between anxiety and stress?,83,298.629,0.0486
gemma3:4b,What are some tips to stay focused while studying?,100,298.166,0.0450
gemma3:4b,What's the difference between anxiety and stress?,49,299.266,0.0693
gemma3:4b,What are some fun icebreaker questions for team meetings?,97,298.242,0.0457
gemma3:4b,What's the difference between anxiety and stress?,42,299.390,0.0780
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,12,299.930,0.2284
gemma3:4b,What are some tips to stay focused while studying?,102,298.298,0.0428
gemma3:4b,How do I write a professional follow-up email after a job in...,10,299.981,0.2695
gemma3:4b,Can you explain inflation in simple terms?,90,298.538,0.0459
gemma3:4b,What's the difference between anxiety and stress?,32,299.575,0.0965
gemma3:4b,What's the difference between anxiety and stress?,71,298.864,0.0536
gemma3:4b,What are some fun icebreaker questions for team meetings?,27,299.683,0.1104
gemma3:4b,How do I negotiate my salary during a job offer?,62,299.044,0.0584
gemma3:4b,What are some tips to stay focused while studying?,14,299.993,0.1959
gemma3:4b,Can you explain inflation in simple terms?,26,299.642,0.1163
gemma3:4b,What are some fun icebreaker questions for team meetings?,36,299.518,0.0874
gemma3:4b,What's the difference between anxiety and stress?,24,299.729,0.1224
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,3,300.123,0.8463
gemma3:4b,How can I start a simple workout routine at home with no equ...,6,300.049,0.4360
gemma3:4b,What are some fun icebreaker questions for team meetings?,51,299.137,0.0692
gemma3:4b,What's the difference between anxiety and stress?,4,300.093,0.6428
gemma3:4b,Can you explain inflation in simple terms?,87,298.557,0.0473
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,58,299.135,0.0611
gemma3:4b,What are some fun icebreaker questions for team meetings?,18,299.843,0.1569
gemma3:4b,How can I start a simple workout routine at home with no equ...,72,298.834,0.0532
gemma3:4b,Can you explain inflation in simple terms?,69,298.909,0.0544
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,100,298.307,0.0435
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,91,298.464,0.0462
gemma3:4b,Can you explain inflation in simple terms?,57,299.118,0.0624
gemma3:4b,How do I write a professional follow-up email after a job in...,60,299.046,0.0602
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,61,299.079,0.0588
gemma3:4b,How do I negotiate my salary during a job offer?,31,299.586,0.0992
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,43,299.368,0.0767
gemma3:4b,What's the difference between anxiety and stress?,64,298.977,0.0576
gemma3:4b,How can I start a simple workout routine at home with no equ...,19,299.822,0.1498
gemma3:4b,What are some fun icebreaker questions for team meetings?,55,299.158,0.0638
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,108,298.020,0.0430
gemma3:4b,How do I negotiate my salary during a job offer?,26,299.703,0.1142
gemma3:4b,How can I start a simple workout routine at home with no equ...,71,298.877,0.0534
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,67,298.925,0.0559
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,121,297.790,0.0404
gemma3:4b,What's the difference between anxiety and stress?,58,299.106,0.0613
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,49,299.254,0.0697
gemma3:4b,What are some tips to stay focused while studying?,39,299.406,0.0836
gemma3:4b,Can you explain inflation in simple terms?,16,299.891,0.1733
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,14,299.900,0.1976
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,10,299.983,0.2680
gemma3:4b,Can you explain inflation in simple terms?,13,299.931,0.2103
gemma3:4b,How do I write a professional follow-up email after a job in...,7,300.040,0.3751
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,8,300.013,0.3319
gemma3:4b,What are some tips to stay focused while studying?,45,299.288,0.0751
gemma3:4b,How do I negotiate my salary during a job offer?,15,299.887,0.1850
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,37,299.490,0.0861
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,45,299.328,0.0742
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,12,299.977,0.2263
gemma3:4b,How do I write a professional follow-up email after a job in...,8,300.033,0.3299
gemma3:4b,How do I write a professional follow-up email after a job in...,7,300.048,0.3740
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,7,300.023,0.3774
gemma3:4b,How do I write a professional follow-up email after a job in...,157,297.246,0.0345
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,73,298.804,0.0529
gemma3:4b,How can I start a simple workout routine at home with no equ...,155,297.225,0.0351
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,141,297.481,0.0368
gemma3:4b,What's the difference between anxiety and stress?,157,297.244,0.0345
gemma3:4b,How do I write a professional follow-up email after a job in...,103,298.127,0.0440
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,19,299.831,0.1492
gemma3:4b,What are some fun icebreaker questions for team meetings?,3,300.130,0.8473
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,15,299.879,0.1855
gemma3:4b,What's the difference between anxiety and stress?,22,299.761,0.1320
gemma3:4b,How do I write a professional follow-up email after a job in...,95,298.381,0.0451
gemma3:4b,How can I start a simple workout routine at home with no equ...,39,299.466,0.0824
gemma3:4b,How can I start a simple workout routine at home with no equ...,80,298.660,0.0501
gemma3:4b,How do I negotiate my salary during a job offer?,70,298.857,0.0544
gemma3:4b,What are some fun icebreaker questions for team meetings?,51,299.189,0.0681
gemma3:4b,How can I start a simple workout routine at home with no equ...,30,299.602,0.1021
gemma3:4b,How can I start a simple workout routine at home with no equ...,50,299.252,0.0683
gemma3:4b,How do I write a professional follow-up email after a job in...,19,299.818,0.1499
gemma3:4b,How can I start a simple workout routine at home with no equ...,13,299.936,0.2098
gemma3:4b,What are some fun icebreaker questions for team meetings?,22,299.759,0.1321
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,27,299.663,0.1115
gemma3:4b,What are some tips to stay focused while studying?,41,299.414,0.0794
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,144,297.337,0.0370
gemma3:4b,How do I negotiate my salary during a job offer?,39,299.493,0.0819
gemma3:4b,What are some fun icebreaker questions for team meetings?,88,298.448,0.0480
gemma3:4b,How do I write a professional follow-up email after a job in...,61,298.995,0.0603
gemma3:4b,What are some tips to stay focused while studying?,56,299.130,0.0638
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,5,300.130,0.5162
gemma3:4b,What are some tips to stay focused while studying?,31,299.597,0.0989
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,66,298.933,0.0567
gemma3:4b,What are some fun icebreaker questions for team meetings?,36,299.468,0.0887
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,24,299.741,0.1218
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,29,299.643,0.1042
gemma3:4b,Can you explain inflation in simple terms?,43,299.317,0.0779
gemma3:4b,How do I negotiate my salary during a job offer?,73,298.809,0.0529
gemma3:4b,How do I write a professional follow-up email after a job in...,23,299.723,0.1280
gemma3:4b,What's the difference between anxiety and stress?,26,299.681,0.1148
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,33,299.550,0.0944
gemma3:4b,How do I negotiate my salary during a job offer?,37,299.445,0.0871
gemma3:4b,How do I write a professional follow-up email after a job in...,137,297.566,0.0372
gemma3:4b,How do I negotiate my salary during a job offer?,36,299.470,0.0895
gemma3:4b,What are some fun icebreaker questions for team meetings?,16,299.849,0.1760
gemma3:4b,What are some fun icebreaker questions for team meetings?,16,299.872,0.1744
gemma3:4b,Can you explain inflation in simple terms?,139,297.537,0.0370
gemma3:4b,How do I write a professional follow-up email after a job in...,123,297.954,0.0387
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,94,298.427,0.0451
gemma3:4b,What are some fun icebreaker questions for team meetings?,110,298.156,0.0410
gemma3:4b,How do I negotiate my salary during a job offer?,8,300.013,0.3316
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,82,298.661,0.0490
gemma3:4b,How do I write a professional follow-up email after a job in...,12,299.955,0.2257
gemma3:4b,What are some tips to stay focused while studying?,29,299.616,0.1051
gemma3:4b,How can I start a simple workout routine at home with no equ...,20,299.812,0.1428
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,85,298.592,0.0480
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,5,300.082,0.5164
gemma3:4b,What are some tips to stay focused while studying?,45,299.321,0.0743
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,29,299.625,0.1047
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,95,298.420,0.0447
gemma3:4b,How do I negotiate my salary during a job offer?,32,299.719,0.0958
gemma3:4b,How can I start a simple workout routine at home with no equ...,31,299.609,0.0987
gemma3:4b,What are some tips to stay focused while studying?,81,298.545,0.0509
gemma3:4b,How can I start a simple workout routine at home with no equ...,45,299.350,0.0740
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,89,298.404,0.0480
gemma3:4b,How do I negotiate my salary during a job offer?,6,300.056,0.4360
gemma3:4b,Can you explain inflation in simple terms?,102,298.290,0.0430
gemma3:4b,Can you explain inflation in simple terms?,34,299.549,0.0916
gemma3:4b,What are some fun icebreaker questions for team meetings?,38,299.472,0.0840
gemma3:4b,What are some tips to stay focused while studying?,75,298.788,0.0516
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,13,299.938,0.2105
gemma3:4b,How do I write a professional follow-up email after a job in...,87,298.552,0.0473
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,50,299.161,0.0702
gemma3:4b,What's the difference between anxiety and stress?,89,298.500,0.0468
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,27,299.663,0.1112
gemma3:4b,Can you explain inflation in simple terms?,71,298.830,0.0541
gemma3:4b,Can you explain inflation in simple terms?,50,299.241,0.0684
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,19,299.815,0.1499
gemma3:4b,How can I start a simple workout routine at home with no equ...,17,299.834,0.1666
gemma3:4b,What are some fun icebreaker questions for team meetings?,46,299.319,0.0727
gemma3:4b,How do I negotiate my salary during a job offer?,10,299.993,0.2675
gemma3:4b,Can you explain inflation in simple terms?,75,298.670,0.0533
gemma3:4b,What are some tips to stay focused while studying?,158,297.233,0.0344
gemma3:4b,How can I start a simple workout routine at home with no equ...,15,299.912,0.1841
gemma3:4b,How can I start a simple workout routine at home with no equ...,26,299.668,0.1154
gemma3:4b,What are some fun icebreaker questions for team meetings?,34,299.542,0.0919
gemma3:4b,Can you explain inflation in simple terms?,44,299.284,0.0769
gemma3:4b,What are some fun icebreaker questions for team meetings?,32,299.580,0.0963
gemma3:4b,How do I negotiate my salary during a job offer?,12,299.950,0.2263
gemma3:4b,What are some fun icebreaker questions for team meetings?,15,299.881,0.1853
gemma3:4b,How do I write a professional follow-up email after a job in...,50,299.185,0.0697
gemma3:4b,What are some tips to stay focused while studying?,11,299.976,0.2445
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,119,297.940,0.0397
gemma3:4b,How can I start a simple workout routine at home with no equ...,57,299.124,0.0621
gemma3:4b,How do I write a professional follow-up email after a job in...,47,299.244,0.0728
gemma3:4b,How can I start a simple workout routine at home with no equ...,49,299.234,0.0700
gemma3:4b,What are some tips to stay focused while studying?,29,299.628,0.1048
gemma3:4b,How do I negotiate my salary during a job offer?,24,299.703,0.1240
gemma3:4b,How do I write a professional follow-up email after a job in...,20,299.796,0.1435
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,41,299.404,0.0796
gemma3:4b,What are some fun icebreaker questions for team meetings?,81,298.672,0.0494
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,42,299.383,0.0781
